Text,Label
I kept hoping the movie would get better, but it never did.,0
I've seen student films with better production value than this movie.,0
This movie felt like a waste of time and money.,0
I couldn't connect with any of the characters in this film.,0
I don't usually like to criticize movies, but this one was just terrible.,0
I've never seen such terrible CGI in a movie before.,0
I've never been so disappointed by a movie in my life.,0
The plot of this movie was completely nonsensical.,0
I'm usually a fan of the actor, but even they couldn't save this movie.,0
I can't believe I sat through the entire thing. It was painful.,0
I usually love going to the movies, but this experience was just awful.,0
I don't think I've ever seen a movie this bad before.,0
I've never been so disappointed by a movie in my life.,0
The dialogue in this movie was so cheesy. I couldn't take it seriously.,0
I'm usually a fan of the genre, but this movie missed the mark completely.,0
I've seen better acting in a middle school play than in this movie.,0
I can't believe this movie got made. It's so bad.,0
I don't usually write reviews, but I had to warn others about this movie.,0
I've never been so bored by a movie before.,0
This movie was a complete waste of time. I regret watching it.,0
I don't understand the hype around this film. It was terrible.,0
The acting in this movie was atrocious. I couldn't stand it.,0
I had high hopes for this movie, but it was a huge disappointment.,0
Avoid this film at all costs. It's painfully bad.,0
I can't believe I wasted money on tickets for this movie.,0
The plot was predictable, and the characters were one-dimensional.,0
I've never been more bored during a movie than I was watching this one.,0
I wanted to walk out of the theater halfway through this film.,0
This movie was a disaster from start to finish.,0
Save yourself the trouble and skip this movie altogether.,0
I wouldn't recommend this film to my worst enemy. It's that bad.,0
I kept waiting for something exciting to happen, but it never did.,0
The dialogue in this movie was cringe-worthy. I couldn't take it seriously.,0
I've seen better acting in high school plays than in this movie.,0
I'm usually a fan of this director, but they really missed the mark with this one.,0
I felt like I was watching a parody of a bad movie while watching this.,0
I was counting down the minutes until this movie was over.,0
I can't believe this movie got positive reviews. It's awful.,0
The special effects were laughably bad in this film.,0
I don't usually write reviews, but I had to warn others about this movie.,0
The pacing of this movie was all over the place. It felt disjointed.,0
I wish I could unsee this movie. It's that bad.,0
The ending of this movie was so unsatisfying. I felt cheated.,0
I can't believe I wasted two hours of my life on this film.,0
I'm usually a fan of the genre, but this movie was a letdown.,0
I don't understand how anyone could enjoy this movie. It's terrible.,0
I've never been so disappointed by a movie in my life.,0
The writing in this movie was terrible. It felt like it was written by a child.,0
I'm usually not one to leave negative reviews, but this movie was just awful.,0
I was excited to see this movie, but it turned out to be a complete dud.,0
I don't think I've ever been so bored by a movie before.,0
This movie was so bad, it's almost comical.,0
I've seen better acting in commercials than in this movie.,0
I can't believe this movie was made by the same director as my favorite film.,0
I've never walked out of a movie before, but I seriously considered it with this one.,0
I wouldn't even watch this movie for free. It's that bad.,0
I kept hoping the movie would get better, but it never did.,0
I've seen student films with better production value than this movie.,0
This movie felt like a waste of time and money.,0
I couldn't connect with any of the characters in this film.,0
I don't usually like to criticize movies, but this one was just terrible.,0
I've never seen such terrible CGI in a movie before.,0
I've never been so disappointed by a movie in my life.,0
The plot of this movie was completely nonsensical.,0
I'm usually a fan of the actor, but even they couldn't save this movie.,0
I can't believe I sat through the entire thing. It was painful.,0
I usually love going to the movies, but this experience was just awful.,0
I don't think I've ever seen a movie this bad before.,0
I've never been so disappointed by a movie in my life.,0
The dialogue in this movie was so cheesy. I couldn't take it seriously.,0
I'm usually a fan of the genre, but this movie missed the mark completely.,0
I've seen better acting in a middle school play than in this movie.,0
I can't believe this movie got made. It's so bad.,0
I don't usually write reviews, but I had to warn others about this movie.,0
I've never been so bored by a movie before.,0
This movie was a complete waste of time. I regret watching it.,0
I don't understand the hype around this film. It was terrible.,0
The acting in this movie was atrocious. I couldn't stand it.,0
I had high hopes for this movie, but it was a huge disappointment.,0
Avoid this film at all costs. It's painfully bad.,0
I can't believe I wasted money on tickets for this movie.,0
The plot was predictable, and the characters were one-dimensional.,0
I've never been more bored during a movie than I was watching this one.,0
I wanted to walk out of the theater halfway through this film.,0
This movie was a disaster from start to finish.,0
Save yourself the trouble and skip this movie altogether.,0
I wouldn't recommend this film to my worst enemy. It's that bad.,0
I kept waiting for something exciting to happen, but it never did.,0
The dialogue in this movie was cringe-worthy. I couldn't take it seriously.,0
I've seen better acting in high school plays than in this movie.,0
I'm usually a fan of this director, but they really missed the mark with this one.,0
I felt like I was watching a parody of a bad movie while watching this.,0
I was counting down the minutes until this movie was over.,0
I can't believe this movie got positive reviews. It's awful.,0
The special effects were laughably bad in this film.,0
I don't usually write reviews, but I had to warn others about this movie.,0
The pacing of this movie was all over the place. It felt disjointed.,0
I wish I could unsee this movie. It's that bad.,0
The ending of this movie was so unsatisfying. I felt cheated.,0
I can't believe I wasted two hours of my life on this film.,0
I'm usually a fan of the genre, but this movie was a letdown.,0
I don't understand how anyone could enjoy this movie. It's terrible.,0
I've never been so disappointed by a movie in my life.,0
The writing in this movie was terrible. It felt like it was written by a child.,0
I'm usually not one to leave negative reviews, but this movie was just awful.,0
I was excited to see this movie, but it turned out to be a complete dud.,0
I don't think I've ever been so bored by a movie before.,0
This movie was so bad, it's almost comical.,0
I've seen better acting in commercials than in this movie.,0
I can't believe this movie was made by the same director as my favorite film.,0
I've never walked out of a movie before, but I seriously considered it with this one.,0
I wouldn't even watch this movie for free. It's that bad.,0
I kept hoping the movie would get better, but it never did.,0
I've seen student films with better production value than this movie.,0
This movie felt like a waste of time and money.,0
I couldn't connect with any of the characters in this film.,0
I don't usually like to criticize movies, but this one was just terrible.,0
I've never seen such terrible CGI in a movie before.,0
I've never been so disappointed by a movie in my life.,0
The plot of this movie was completely nonsensical.,0
I'm usually a fan of the actor, but even they couldn't save this movie.,0
I can't believe I sat through the entire thing. It was painful.,0
I usually love going to the movies, but this experience was just awful.,0
I don't think I've ever seen a movie this bad before.,0
I've never been so disappointed by a movie in my life.,0
The dialogue in this movie was so cheesy. I couldn't take it seriously.,0
I'm usually a fan of the genre, but this movie missed the mark completely.,0
I've seen better acting in a middle school play than in this movie.,0
I can't believe this movie got made. It's so bad.,0
I don't usually write reviews, but I had to warn others about this movie.,0
I've never been so bored by a movie before.,0
This movie was a complete waste of time. I regret watching it.,0
I don't understand the hype around this film. It was terrible.,0
The acting in this movie was atrocious. I couldn't stand it.,0
I had high hopes for this movie, but it was a huge disappointment.,0
Avoid this film at all costs. It's painfully bad.,0
I can't believe I wasted money on tickets for this movie.,0
The plot was predictable, and the characters were one-dimensional.,0
I've never been more bored during a movie than I was watching this one.,0
I wanted to walk out of the theater halfway through this film.,0
This movie was a disaster from start to finish.,0
Save yourself the trouble and skip this movie altogether.,0
I wouldn't recommend this film to my worst enemy. It's that bad.,0
I kept waiting for something exciting to happen, but it never did.,0
The dialogue in this movie was cringe-worthy. I couldn't take it seriously.,0
I've seen better acting in high school plays than in this movie.,0
I'm usually a fan of this director, but they really missed the mark with this one.,0
I felt like I was watching a parody of a bad movie while watching this.,0
I was counting down the minutes until this movie was over.,0
I can't believe this movie got positive reviews. It's awful.,0
The special effects were laughably bad in this film.,0
I don't usually write reviews, but I had to warn others about this movie.,0
The pacing of this movie was all over the place. It felt disjointed.,0
I wish I could unsee this movie. It's that bad.,0
The ending of this movie was so unsatisfying. I felt cheated.,0
I can't believe I wasted two hours of my life on this film.,0
I'm usually a fan of the genre, but this movie was a letdown.,0
I don't understand how anyone could enjoy this movie. It's terrible.,0
I've never been so disappointed by a movie in my life.,0
The writing in this movie was terrible. It felt like it was written by a child.,0
I'm usually not one to leave negative reviews, but this movie was just awful.,0
I was excited to see this movie, but it turned out to be a complete dud.,0
I don't think I've ever been so bored by a movie before.,0
This movie was so bad, it's almost comical.,0
I've seen better acting in commercials than in this movie.,0
I can't believe this movie was made by the same director as my favorite film.,0
I've never walked out of a movie before, but I seriously considered it with this one.,0
I wouldn't even watch this movie for free. It's that bad.,0
I kept hoping the movie would get better, but it never did.,0
I've seen student films with better production value than this movie.,0
This movie felt like a waste of time and money.,0
I couldn't connect with any of the characters in this film.,0
I don't usually like to criticize movies, but this one was just terrible.,0
I've never seen such terrible CGI in a movie before.,0
I've never been so disappointed by a movie in my life.,0
The plot of this movie was completely nonsensical.,0
I'm usually a fan of the actor, but even they couldn't save this movie.,0
I can't believe I sat through the entire thing. It was painful.,0
I usually love going to the movies, but this experience was just awful.,0
I don't think I've ever seen a movie this bad before.,0
I've never been so disappointed by a movie in my life.,0
The dialogue in this movie was so cheesy. I couldn't take it seriously.,0
I'm usually a fan of the genre, but this movie missed the mark completely.,0
I've seen better acting in a middle school play than in this movie.,0
I can't believe this movie got made. It's so bad.,0
I don't usually write reviews, but I had to warn others about this movie.,0
I've never been so bored by a movie before.,0
This movie was a complete waste of time. I regret watching it.,0
I don't understand the hype around this film. It was terrible.,0
The acting in this movie was atrocious. I couldn't stand it.,0
I had high hopes for this movie, but it was a huge disappointment.,0
Avoid this film at all costs. It's painfully bad.,0
I can't believe I wasted money on tickets for this movie.,0
The plot was predictable, and the characters were one-dimensional.,0
I've never been more bored during a movie than I was watching this one.,0
I wanted to walk out of the theater halfway through this film.,0
This movie was a disaster from start to finish.,0
Save yourself the trouble and skip this movie altogether.,0
I wouldn't recommend this film to my worst enemy. It's that bad.,0
I kept waiting for something exciting to happen, but it never did.,0
The dialogue in this movie was cringe-worthy. I couldn't take it seriously.,0
I've seen better acting in high school plays than in this movie.,0
I'm usually a fan of this director, but they really missed the mark with this one.,0
I felt like I was watching a parody of a bad movie while watching this.,0
I was counting down the minutes until this movie was over.,0
I can't believe this movie got positive reviews. It's awful.,0
The special effects were laughably bad in this film.,0
I don't usually write reviews, but I had to warn others about this movie.,0
The pacing of this movie was all over the place. It felt disjointed.,0
I wish I could unsee this movie. It's that bad.,0
The ending of this movie was so unsatisfying. I felt cheated.,0
I can't believe I wasted two hours of my life on this film.,0
I'm usually a fan of the genre, but this movie was a letdown.,0
I don't understand how anyone could enjoy this movie. It's terrible.,0
I've never been so disappointed by a movie in my life.,0
The writing in this movie was terrible. It felt like it was written by a child.,0
I'm usually not one to leave negative reviews, but this movie was just awful.,0
I was excited to see this movie, but it turned out to be a complete dud.,0
I don't think I've ever been so bored by a movie before.,0
This movie was so bad, it's almost comical.,0
I've seen better acting in commercials than in this movie.,0
I can't believe this movie was made by the same director as my favorite film.,0
I've never walked out of a movie before, but I seriously considered it with this one.,0
I wouldn't even watch this movie for free. It's that bad.,0
I kept hoping the movie would get better, but it never did.,0
I've seen student films with better production value than this movie.,0
This movie felt like a waste of time and money.,0
I couldn't connect with any of the characters in this film.,0
I don't usually like to criticize movies, but this one was just terrible.,0
I've never seen such terrible CGI in a movie before.,0
I've never been so disappointed by a movie in my life.,0
The plot of this movie was completely nonsensical.,0
I'm usually a fan of the actor, but even they couldn't save this movie.,0
I can't believe I sat through the entire thing. It was painful.,0
I usually love going to the movies, but this experience was just awful.,0
I don't think I've ever seen a movie this bad before.,0
I've never been so disappointed by a movie in my life.,0
The dialogue in this movie was so cheesy. I couldn't take it seriously.,0
I'm usually a fan of the genre, but this movie missed the mark completely.,0
I've seen better acting in a middle school play than in this movie.,0
I can't believe this movie got made. It's so bad.,0
I don't usually write reviews, but I had to warn others about this movie.,0
I've never been so bored by a movie before.,0
This movie was a complete waste of time. I regret watching it.,0
I don't understand the hype around this film. It was terrible.,0
The acting in this movie was atrocious. I couldn't stand it.,0
I had high hopes for this movie, but it was a huge disappointment.,0
Avoid this film at all costs. It's painfully bad.,0
I can't believe I wasted money on tickets for this movie.,0
The plot was predictable, and the characters were one-dimensional.,0
I've never been more bored during a movie than I was watching this one.,0
I wanted to walk out of the theater halfway through this film.,0
This movie was a disaster from start to finish.,0
Save yourself the trouble and skip this movie altogether.,0
I wouldn't recommend this film to my worst enemy. It's that bad.,0
I kept waiting for something exciting to happen, but it never did.,0
The dialogue in this movie was cringe-worthy. I couldn't take it seriously.,0
I've seen better acting in high school plays than in this movie.,0
I'm usually a fan of this director, but they really missed the mark with this one.,0
I felt like I was watching a parody of a bad movie while watching this.,0
I was counting down the minutes until this movie was over.,0
I can't believe this movie got positive reviews. It's awful.,0
The special effects were laughably bad in this film.,0
I don't usually write reviews, but I had to warn others about this movie.,0
The pacing of this movie was all over the place. It felt disjointed.,0
I wish I could unsee this movie. It's that bad.,0
The ending of this movie was so unsatisfying. I felt cheated.,0
I can't believe I wasted two hours of my life on this film.,0
I'm usually a fan of the genre, but this movie was a letdown.,0
I don't understand how anyone could enjoy this movie. It's terrible.,0
I've never been so disappointed by a movie in my life.,0
The writing in this movie was terrible. It felt like it was written by a child.,0
I'm usually not one to leave negative reviews, but this movie was just awful.,0
I was excited to see this movie, but it turned out to be a complete dud.,0
I don't think I've ever been so bored by a movie before.,0
This movie was so bad, it's almost comical.,0
I've seen better acting in commercials than in this movie.,0
I can't believe this movie was made by the same director as my favorite film.,0
I've never walked out of a movie before, but I seriously considered it with this one.,0
I wouldn't even watch this movie for free. It's that bad.,0
I kept hoping the movie would get better, but it never did.,0
I've seen student films with better production value than this movie.,0
This movie felt like a waste of time and money.,0
I couldn't connect with any of the characters in this film.,0
I don't usually like to criticize movies, but this one was just terrible.,0
I've never seen such terrible CGI in a movie before.,0
I've never been so disappointed by a movie in my life.,0
The plot of this movie was completely nonsensical.,0
I'm usually a fan of the actor, but even they couldn't save this movie.,0
I can't believe I sat through the entire thing. It was painful.,0
I usually love going to the movies, but this experience was just awful.,0
I don't think I've ever seen a movie this bad before.,0
I've never been so disappointed by a movie in my life.,0
The dialogue in this movie was so cheesy. I couldn't take it seriously.,0
I'm usually a fan of the genre, but this movie missed the mark completely.,0
